华为吧电影之1,#genre#
喜剧片-携家带口,https://m3u.nikanba.live/share/7e90e57ae64d4139b12e9ba30ee4e724.m3u8
动作片-九龙不败,https://m3u.nikanba.live/share/6bfab8e586054a50bbd9636d08970560.m3u8
爱情片-不久再相见,https://m3u.nikanba.live/share/8ba72921f65c4dbfbee2580f9cbbaa49.m3u8
剧情片-沦落人,https://m3u.nikanba.live/share/805d72e4cca540ffa793a4a9f5b3a3c3.m3u8
喜剧片-异地母子情,https://m3u.nikanba.live/share/f53d65e79da4475290ef4fd028997834.m3u8
剧情片-太空人,https://m3u.nikanba.live/share/c7e337761627406caf9c48bd5631014f.m3u8
剧情片-埃德蒙,https://m3u.nikanba.live/share/7c92632c479f4075a38cc76f8b421281.m3u8
剧情片-卡普里革命,https://m3u.nikanba.live/share/a0c5c3478f2d42fdb8a66c50f348f81d.m3u8
惊悚片-分享,https://m3u.nikanba.live/share/a1018c2bb3b2423c921f5e35a0c8aa8f.m3u8
剧情片-寄生虫,https://m3u.nikanba.live/share/3fb633ace7374b13ad6c2ce6a83ae50b.m3u8
爱情片-纪念品,https://m3u.nikanba.live/share/bb1a23d0e1a74e8ea9b24cd53199882c.m3u8
剧情片-冠军的心,https://m3u.nikanba.live/share/20f446cd947541c09ba0e2acc67661ca.m3u8
爱情片-冰封恋爱,https://m3u.nikanba.live/share/9a6af931472e4347910711de597f3480.m3u8
爱情片-结伴婚礼,https://m3u.nikanba.live/share/59eec3bbe13e408b8ac46a974ed0c0fc.m3u8
喜剧片-跳舞吧！大象,https://m3u.nikanba.live/share/788f1640c74040058b28e04aa375320c.m3u8
悬疑片-假面饭店,https://m3u.nikanba.live/share/aa52c56b9412468a82d36e3f0fde5d25.m3u8
剧情片-查理说,https://m3u.nikanba.live/share/7b328a0c68744e4fbecbcc91965f647d.m3u8
剧情片-一条狗的使命2,https://m3u.nikanba.live/share/d05adb3138fc46fb947796b9b218bedb.m3u8
剧情片-凯萨里,https://m3u.nikanba.live/share/30edf40c5df04f9d857731f25a8c4fb5.m3u8
惊悚片-复仇,https://m3u.nikanba.live/share/d07e4633b5114eb6bc23bc25d7841f0e.m3u8
惊悚片-外出时刻,https://m3u.nikanba.live/share/3f415c3cfc47415796d0eb68a010ca36.m3u8
喜剧片-大侦探皮卡丘,https://m3u.nikanba.live/share/cfb121d4bfaa43d08288780b837d5c46.m3u8
悬疑片-真犯,https://m3u.nikanba.live/share/16fd24fccda742a5944b6e543c8e49a0.m3u8
奇幻片-阿拉丁,https://m3u.nikanba.live/share/7f11dcbf41b8427b841ff79ec4db2eca.m3u8
喜剧片-帕丁顿熊2(听译),https://m3u.nikanba.live/share/eb66a2c243484f6db71bd59d13763c42.m3u8
剧情片-野玫瑰,https://m3u.nikanba.live/share/f01a1b7516eb4b7c9800bf27c0083177.m3u8
喜剧片-美式小酒馆,https://m3u.nikanba.live/share/19ce1520ddc74d1483b4b7883c16010b.m3u8
剧情片-寻找斯蒂夫·麦昆,https://m3u.nikanba.live/share/2c6bc9041baf4529a943c8988030bb3a.m3u8
剧情片-我的生命之光,https://m3u.nikanba.live/share/99ac7dd58c3b4e2ebde96e2dd554e697.m3u8
剧情片-感谢上帝,https://m3u.nikanba.live/share/fe7e1e3efe7d44ef8eacf183e083de84.m3u8
剧情片-石油大亨,https://m3u.nikanba.live/share/d6b397cd4ddf424da9a4e0ff07673e21.m3u8
科幻片-哥斯拉2：怪兽之王,https://m3u.nikanba.live/share/5dd4434d7a8e4092b578dd39de0e3bdf.m3u8
动作片-疾速追杀3,https://m3u.nikanba.live/share/fede09caea6145e49db36fbea3ede353.m3u8
惊悚片-女特工,https://m3u.nikanba.live/share/f28be1c1286241fa8ea7046f9f309921.m3u8
剧情片-太阳也是星星,https://m3u.nikanba.live/share/bd5b5357289f4a3a944f287c35094f1b.m3u8
剧情片-黑道中人,https://m3u.nikanba.live/share/fbabbaf4327672816c3d6aaa724521bc.m3u8
喜剧片-信任之剑,https://m3u.nikanba.live/share/6f45952cf7cc4621b9b53844522323a0.m3u8
喜剧片-疯狂思想,https://m3u.nikanba.live/share/4c07b8431ea84bd794466c048b06bf54.m3u8
剧情片-G20峰会,https://m3u.nikanba.live/share/c0cf39a1c0be34a18522a50afe7f1240.m3u8
剧情片-计划外,https://m3u.nikanba.live/share/3a6297f910954b4ab7dbd0f8de70f605.m3u8
剧情片-居无定所,https://m3u.nikanba.live/share/bb29dac612fb4b73a91dde2224b6e163.m3u8
科幻片-黑衣人：全球追缉,https://m3u.nikanba.live/share/b1363b4567544f97904bfa52b75f56ed.m3u8
剧情片-寒单,https://m3u.nikanba.live/share/d55e1539ccda493580e121aa9a16cf4f.m3u8
剧情片-国之语音,https://m3u.nikanba.live/share/fcb5ba895c1f43e4af608c956222e90e.m3u8
战争片-巴尔干边界,https://m3u.nikanba.live/share/58cfa588f29642fcb80779293598914a.m3u8
喜剧片-六胞胎,https://m3u.nikanba.live/share/37886e1332794f3487d635a25c022be2.m3u8
剧情片-勇往直前,https://m3u.nikanba.live/share/807480838fc24ed6aa81ea3f6ccead1a.m3u8
犯罪片-以恶制恶,https://m3u.nikanba.live/share/c25f03a3a99f4926b3762ab2f41062ca.m3u8
剧情片-废纸板拳击手,https://m3u.nikanba.live/share/7cf46ff29b08438ea3a61bfbfebc3c2f.m3u8
剧情片-只道再见,https://m3u.nikanba.live/share/ccbf16bf716d4138bce93e74bc8fba52.m3u8
惊悚片-恐怖大妈,https://m3u.nikanba.live/share/76ddcdad614044fc94bb8a95ed34594d.m3u8
剧情片-土狼湖,https://m3u.nikanba.live/share/9c6686115fdc4b58b9ad036e7f804973.m3u8
剧情片-旧金山的最后一个黑人,https://m3u.nikanba.live/share/951193c207c943b3bb272ec44ff0cbc5.m3u8
剧情片-评估,https://m3u.nikanba.live/share/1bd01218e7fb0c010fff5d9ad10434cc.m3u8
同性片-爸不得找到你,https://m3u.nikanba.live/share/0bd6f87f6b1abfe8db52ac273865e38d.m3u8
剧情片-无痛凯恩,https://m3u.nikanba.live/share/d504fb9bb3766ab7d053de4f1ebf2d76.m3u8
喜剧片-爱是一场盛宴,https://m3u.nikanba.live/share/8fa49d09a25549ec8da1de6c7da8e7fe.m3u8
犯罪片-夜幕猎人,https://m3u.nikanba.live/share/dd11dfa12af64c81a298ea1427513e2b.m3u8
剧情片-麻雀放浪记2020,https://m3u.nikanba.live/share/c8450a0c11504975b2248c6706b3ec76.m3u8
犯罪片-赤雪,https://m3u.nikanba.live/share/266c52afa0dc4c728ac2fa775e7ea73a.m3u8
惊悚片-游戏结束,https://m3u.nikanba.live/share/c4edf426fbe44e14a9185f6ec9d6f555.m3u8
犯罪片-扫毒2天地对决(粤语),https://m3u.nikanba.live/share/28cfb349e38847b6b4a3856ab31c5475.m3u8
犯罪片-扫毒2天地对决,https://m3u.nikanba.live/share/4836a0a314e1462ba93c70e505988460.m3u8
惊悚片-第16集,https://m3u.nikanba.live/share/a0ec4086742941dea3419a07a8356b66.m3u8
剧情片-在失落之地,https://m3u.nikanba.live/share/96f311161b8fddc4f5ce327206873eb9.m3u8
喜剧片-你玩什么？,https://m3u.nikanba.live/share/81e9bbee3ca64daf9663bcd95001ddd6.m3u8
爱情片-福尔图娜之瞳,https://m3u.nikanba.live/share/de5e673a94214b82b1543d350f484c3e.m3u8
剧情片-西风烈,https://m3u.nikanba.live/share/b3b0b8e7e9e240c3aaf2e21154bf64d4.m3u8
剧情片-监护人,https://m3u.nikanba.live/share/7c783706304b41018ed0e284358a1639.m3u8
剧情片-明日情缘,https://m3u.nikanba.live/share/4d4c49825db5466cb862c32b76aef3a8.m3u8
剧情片-罗茜,https://m3u.nikanba.live/share/70e347ce3f3042e09e2da31cd2c97d62.m3u8
剧情片-致命著作,https://m3u.nikanba.live/share/5f1993d01db9ad9ee5105d1e53611456.m3u8
动作片-极寒风暴,https://m3u.nikanba.live/share/852b9dc2499f45fa8b854920cb8a751a.m3u8
喜剧片-同居牢友,https://m3u.nikanba.live/share/3c733952a91f4504a2344fae5875a9e0.m3u8
剧情片-你觉得我是谁,https://m3u.nikanba.live/share/301ff140eef049e9aac05327b0a20d2b.m3u8
喜剧片-一百样东西,https://m3u.nikanba.live/share/d950cac82ea145de89b26847d663511c.m3u8
惊悚片-五音不全,https://m3u.nikanba.live/share/22a1954f41c9446c9314eb1889168cc4.m3u8
动作片-阴曹使者,https://m3u.nikanba.live/share/2adba683c1ba4a87a621087c6bc6f8f6.m3u8
喜剧片-床伴逐个数,https://m3u.nikanba.live/share/c1ba7bc733a642ab930c537e25257c7a.m3u8
喜剧片-无上婚宴,https://m3u.nikanba.live/share/ca446abaf2d24c22955c33ab3714ed84.m3u8
爱情片-旅馆恋曲,https://m3u.nikanba.live/share/4089b7c31b6a4644b00190d1cfe355da.m3u8
科幻片-X战警：黑凤凰,https://m3u.nikanba.live/share/1d313a1d99d74fd08d1b7893f42b8aef.m3u8
犯罪片-金手套,https://m3u.nikanba.live/share/4bdb86fed1e9495f998d8f75e298bb6e.m3u8
剧情片-好家伙,https://m3u.nikanba.live/share/afbe110c6f7c45488abe417715b30b0c.m3u8
爱情片-情遇圣加仑,https://m3u.nikanba.live/share/c2e291dc82ca4b05bd5f67872afde1cb.m3u8
喜剧片-复仇同学会,https://m3u.nikanba.live/share/9f84310260254c59b0230cb7e1e91a6a.m3u8
剧情片-失控,https://cos.m3u8hw8.com/share/c08ec1a63abe46c893e18aa208db05fe.m3u8
剧情片-美人与美人,https://m3u.nikanba.live/share/b90cce4233f549abbf2e4e2ecd0d0b3a.m3u8
剧情片-抢救失业大作战,https://m3u.nikanba.live/share/b65adb0c1057473fb221770ca82d2b5f.m3u8
剧情片-只有我没有猫,https://m3u.nikanba.live/share/9a828b6fdad04e7eb811fae177d3931e.m3u8
奇幻片-源·彩虹,https://m3u.nikanba.live/share/97408cbe8f074f7d97c463384b5afb1d.m3u8
爱情片-邻居同居2,https://m3u.nikanba.live/share/ffc85b46e621425bae9755792eef995a.m3u8
剧情片-编号17,https://m3u.nikanba.live/share/462913b85e3b7b65d288ef82d7630b2a.m3u8
战争片-凤梧洞战斗,https://m3u.nikanba.live/share/32680c8156454af6aed57b752b7f248c.m3u8
惊悚片-玩命贴图,https://m3u.nikanba.live/share/d042cfa778e8427d8ddc0a9d8c5afb65.m3u8
爱情片-直到遇见九月之恋,https://m3u.nikanba.live/share/b11894e55f6d49a094a9dd6baa3cf90b.m3u8
爱情片-大三元,https://m3u.nikanba.live/share/0b5f089ce4b54d7dad0f0d5cfb52d3aa.m3u8
爱情片-誓约,https://m3u.nikanba.live/share/8338acdc2db747068f5960aeb9152813.m3u8
剧情片-玩偶,https://m3u.nikanba.live/share/a4da17f6594c4b82b1d3c21a14343a1c.m3u8
歌舞片-爱哭鬼上学记,https://m3u.nikanba.live/share/3b0933b0023b493aa419913e78950664.m3u8
犯罪片-付之成灰,https://m3u.nikanba.live/share/4ef6b6a9bc314e8a81ce06e0e25e7561.m3u8
犯罪片-第15条,https://cos.m3u8hw8.com/share/170aaeb7ddb64dc581332cba08f38c33.m3u8
动作片-404宿灵速速逃,https://m3u.nikanba.live/share/282a05097a32d6cbf9706204b41ef180.m3u8
动画电影-破·地狱(粤语),https://m3u.nikanba.live/share/d2b50cd263ddfab50d83902e0df80877.m3u8
动画电影-破·地狱,https://m3u.nikanba.live/share/184ce70aa2ad4d26a939791e4c585484.m3u8
剧情片-大地震,https://m3u.nikanba.live/share/9a2a309c772c48cb9d37d600874a2f4a.m3u8
剧情片-不忠,https://m3u.nikanba.live/share/49e1d943a5d14286bdd7fcc5af90c09d.m3u8
悬疑片-我的天使,https://m3u.nikanba.live/share/17a9145a0247452cb4fceeb99d7d5f95.m3u8
剧情片-我们是小僵尸,https://m3u.nikanba.live/share/c5332e93755047f6953198c195b826aa.m3u8
剧情片-约翰·多诺万的死与生(听译),https://m3u.nikanba.live/share/3f4dc2ebf7c444ee998649737d846804.m3u8
战争片-山2,https://m3u.nikanba.live/share/cd189a58bc314045bb25b8529ca87993.m3u8
惊悚片-妖法,https://m3u.nikanba.live/share/91ce28757e7b4364a3002987b702c4fb.m3u8
剧情片-黑袋行动,https://m3u.nikanba.live/share/f95f1e6c2234ff4a83405a5fb164ec81.m3u8
动作片-金曲特务,https://m3u.nikanba.live/share/3a1ba596546ba3dc5ea1df94cea5d72b.m3u8
剧情片-三太太,https://m3u.nikanba.live/share/1b4f56db236e444b9a3a1fa8d1124dee.m3u8
动作片-安娜,https://cos.m3u8hw8.com/share/26a5ae5c1be441e0bb9b3bba6711079c.m3u8
剧情片-怒海仁心,https://m3u.nikanba.live/share/6450d1a6b38845558571063972ac8d5f.m3u8
灾难片-极限逃生,https://m3u.nikanba.live/share/24dd41f29cb74e03bce95cb04d63a45f.m3u8
喜剧片-飞翔吧！埼玉,https://m3u.nikanba.live/share/bbe6e73bdb784f8b99a876ae2658014e.m3u8
动作片-公司职员,https://m3u.nikanba.live/share/995a79f7f3514fe4982431a67bc85401.m3u8
悬疑片-凶手或许就是你,https://m3u.nikanba.live/share/3cbf05ccc15f444dad4a04f93f11e514.m3u8
剧情片-猫与爷爷,https://m3u.nikanba.live/share/6de0d9f1801e4e778ce943368b1ec212.m3u8
惊悚片-狂热,https://m3u.nikanba.live/share/bad2f121fdb34b5ca7402162c7e3c86e.m3u8
爱情片-乔蒂的烦恼,https://m3u.nikanba.live/share/26f38c897d15477f9a2379a95bef1ea6.m3u8
剧情片-误杀3,https://m3u.nikanba.live/share/6b6e8437e5b1c16a6512bb29141d5c02.m3u8
喜剧片-逗爱熊仁镇,https://m3u.nikanba.live/share/27f4e82ed5c2448fbe1d658d305476b1.m3u8
喜剧片-逗爱熊仁镇(四川话版),https://m3u.nikanba.live/share/0525fbbe78984ad7b346cb16b000e52a.m3u8
喜剧片-发胶,https://m3u.nikanba.live/share/2b97b4d38ae44ee7867ff020c82bb0c2.m3u8
喜剧片-鼠胆英雄,https://m3u.nikanba.live/share/043ffd0ae5d4412fbe4dc307c6e4d9cd.m3u8
惊悚片-鬼娃回魂,https://m3u.nikanba.live/share/d9aac0886f5a4a43a690d014bcfd637c.m3u8
喜剧片-阿拉丁与神灯2,https://m3u.nikanba.live/share/ffefc0a1b84a43c2b0afa25c7914590c.m3u8
喜剧片-斩,https://m3u.nikanba.live/share/4bc211d0a75143eeacb5ce827e876b5e.m3u8
爱情片-你在月夜里闪耀光辉,https://m3u.nikanba.live/share/5d290a14f6ce460ca2d7dc6f3afbb138.m3u8
冒险片-虽然只是弄丢了手机~最终章~最后的黑客游戏,https://m3u.nikanba.live/share/ce493ae3a2b1b79a07c9f9079ee49a6f.m3u8
恐怖片-彼得·潘的梦幻岛噩梦,https://m3u.nikanba.live/share/14f56736c2c223178d180d30e5e4be19.m3u8
剧情片-光盲青春,https://m3u.nikanba.live/share/237c4b23e9aa47c496014635de1af4f7.m3u8
喜剧片-昨日奇迹,https://m3u.nikanba.live/share/ca43977b110a4cae8b2854e8dda8950e.m3u8
剧情片-叛徒,https://cos.m3u8hw8.com/share/baa1e326178445d3a725517b1f227d69.m3u8
剧情片-耶稣受难记,https://m3u.nikanba.live/share/3d680b74d356490d8d048ad23cafc508.m3u8
喜剧片-快活四侠：真正的约鲁巴恶魔,https://m3u.nikanba.live/share/a08aad68ebd04da5b43cfd7012fb863d.m3u8
恐怖片-灵村,https://m3u.nikanba.live/share/31c7b4189fc7d79ee75474a5a6366f73.m3u8
剧情片-伟大的愿望,https://m3u.nikanba.live/share/e3263a11e8054acab72320ebb646c7e5.m3u8
爱情片-秘密情人,https://m3u.nikanba.live/share/5020dc766ba84fe29356903bb9f570db.m3u8
惊悚片-信不信由你,https://cos.m3u8hw8.com/share/aa573ebc11264ff19179711bc0430a53.m3u8
恐怖片-直播,https://m3u.nikanba.live/share/defbbcfd79e5d0c437a3a0c72ff84374.m3u8
恐怖片-地狱来的女人,https://m3u.nikanba.live/share/ec5f354474dcf08b0b4b988d357e91a0.m3u8
惊悚片-变身,https://cos.m3u8hw8.com/share/7dec59772db2414ab1ce466fb043b552.m3u8
剧情片-阿曼达,https://m3u.nikanba.live/share/2322fa50e21648e2a6ce1651bac96ea3.m3u8
剧情片-青色归途,https://m3u.nikanba.live/share/f4777d899b7c425eaa1d368061a6b743.m3u8
剧情片-少年黑手党,https://cos.m3u8hw8.com/share/4c22794c7d06455db24faa7daf37fb89.m3u8
剧情片-这个男孩必须被释放,https://m3u.nikanba.live/share/43e5eea98d694a8381ffcfe724cc69af.m3u8
喜剧片-骑机男孩,https://m3u.nikanba.live/share/8973fa3fd4a343888ac8e1a029a71baa.m3u8
剧情片-卡比尔辛格,https://m3u.nikanba.live/share/76dfd07b965246308b66e7092f535e1a.m3u8
动作片-局内人2,https://m3u.nikanba.live/share/78333d9068704e02b2c7e511074989c7.m3u8
爱情片-斗鱼2018,https://m3u.nikanba.live/share/51003f701d9e40a586a75c70ec9b1e91.m3u8
剧情片-七个会议,https://m3u.nikanba.live/share/94bc0b7631ad459fbec011dbffed1b3d.m3u8
爱情片-K歌情人,https://m3u.nikanba.live/share/02e0c95fca9d437d9145870c7579e71b.m3u8
剧情片-翻译家,https://m3u.nikanba.live/share/1b5bed18edc24efb94b801bb9a6f1ac6.m3u8
剧情片-商海通牒,https://m3u.nikanba.live/share/684b2084af5941b6b369150a9a5a42d0.m3u8
剧情片-有时候，永远不,https://m3u.nikanba.live/share/4d7e4169f51c4d2ebd00a26aeb5b3a56.m3u8
犯罪片-腐败,https://m3u.nikanba.live/share/d239ac827e0d4c798f06f8aedc74c8bd.m3u8
剧情片-美国女人,https://m3u.nikanba.live/share/b15621244b034c50ab74407b53f1be88.m3u8
惊悚片-暗战,https://cos.m3u8hw8.com/share/b8762f1c44e64b5cbed4cbaa56a5a3cc.m3u8
剧情片-韩公主,https://m3u.nikanba.live/share/6d311cf59f724b14a015876aa759201b.m3u8
灾难片-巨鳄风暴,https://m3u.nikanba.live/share/2c515af765ce4803845f69ce08a6fbaa.m3u8
爱情片-柳烈的音乐专辑,https://m3u.nikanba.live/share/3e20ad28b609458ebb936ca8d54b2cab.m3u8
动作片-龙牌之谜,https://m3u.nikanba.live/share/b802a296277d4631894e8e5f1b68c4b4.m3u8
喜剧片-企业动物,https://m3u.nikanba.live/share/d35c2a8650b546a4b40d410a61fe1d13.m3u8
悬疑片-月影杀痕,https://m3u.nikanba.live/share/c4e1d4926db14d6f964c648285d06afc.m3u8
犯罪片-与魔鬼同行,https://m3u.nikanba.live/share/f61cc169614c4fe39eb16856359ab8e2.m3u8
科幻片-毁灭战士：灭绝,https://m3u.nikanba.live/share/66c7393ea97a48ecb00c45b18582dff7.m3u8
动作片-毁灭战士,https://m3u.nikanba.live/share/b3088e6e46a94ab99520c645c71f39ca.m3u8
剧情片-萤火虫,https://m3u.nikanba.live/share/a403d7f860664f8f8c91ba90334e4064.m3u8
喜剧片-好命先生,https://m3u.nikanba.live/share/8a92b684abb24e4e80caa8a4ec2f7141.m3u8
爱情片-程序恋人,https://m3u.nikanba.live/share/2291a473d2f94521b9f402983caf2114.m3u8
喜剧片-闪虾亮晶晶,https://m3u.nikanba.live/share/7abe06a15179414086c0d29ad0dc3c7f.m3u8
犯罪片-沉默的证人,https://cos.m3u8hw8.com/share/e96803b67f78472ea4c2574f92b8efd3.m3u8
剧情片-最长一枪,https://m3u.nikanba.live/share/0476e87c518f4811b009e8b984126cf6.m3u8
惊悚片-极恶之地,https://cos.m3u8hw8.com/share/a513a61eda324b36acc9019caca48046.m3u8
爱情片-纸年,https://m3u.nikanba.live/share/4b7ebbb8b79449a2bc99746967b50045.m3u8
同性片-珍妮潘的规则,https://m3u.nikanba.live/share/81d523eb3d75a411178f8ea28ac2c810.m3u8
惊悚片-高草丛中,https://m3u.nikanba.live/share/dd3ff4d10c084e0baa12a77e98032c5b.m3u8
剧情片-亲爱的儿子,https://m3u.nikanba.live/share/177f28b3ead54a248d8844037a9b6024.m3u8
悬疑片-破晓时分,https://m3u.nikanba.live/share/a375150971ed4b91a1674be052fd4c65.m3u8
剧情片-加油，李先生,https://m3u.nikanba.live/share/1196e3722a6a45b49456d94cc525f009.m3u8
爱情片-大龄美女想相亲,https://m3u.nikanba.live/share/0ba085b6a4614db198355c950e707a66.m3u8
惊悚片-远古邪蛛,https://m3u.nikanba.live/share/513a0fb88d7f4eafbee2b837ef7d8d75.m3u8
剧情片-奔跑的少年,https://m3u.nikanba.live/share/0d472abadbbb4f15b557cc9a49834c5a.m3u8
剧情片-你失去的部分,https://m3u.nikanba.live/share/706ea9dd16fb4b8baacf15b04a970995.m3u8
惊悚片-千尸屋3,https://m3u.nikanba.live/share/bc2d25b9d87a4a00bfb2827525887846.m3u8
剧情片-离别心事,https://m3u.nikanba.live/share/18cd4120e411436781a691accca0255b.m3u8
剧情片-克莱尔·达林的最后疯狂,https://m3u.nikanba.live/share/32bed747754346d3b42106b1be6325eb.m3u8
剧情片-赎罪,https://m3u.nikanba.live/share/7b533935a88515c0cdc1ed34db7be557.m3u8
剧情片-劫车王,https://m3u.nikanba.live/share/cc7b7c8074f5d143811e1f6157c9f7fe.m3u8
剧情片-生命清单,https://m3u.nikanba.live/share/56c4a37bc2c053404f177b44a008845c.m3u8
同性片-亚历山大和他最糟糕的旅程,https://m3u.nikanba.live/share/d5bd3db361b1538b6f0b84da7edb055c.m3u8
剧情片-紧急迫降,https://m3u.nikanba.live/share/0b2394f956f14b2c97872eaf75f34555.m3u8
悬疑片-人尽皆知,https://m3u.nikanba.live/share/d66929ef131f46b39322ffa3b44391f0.m3u8
剧情片-远去的牧歌,https://m3u.nikanba.live/share/6217c43e3f324f73af1e8410d9a6c36c.m3u8
剧情片-半世界,https://m3u.nikanba.live/share/67ef0b7ebd7541c7aa40dc049f915f98.m3u8
剧情片-续命之徒：绝命毒师电影,https://m3u.nikanba.live/share/ee2f2d196bf240e1a4e035be46b79fd3.m3u8
喜剧片-迪克·朗之死,https://m3u.nikanba.live/share/1102476aa2564ce0822c0a0905f6d927.m3u8
惊悚片-断裂,https://m3u.nikanba.live/share/cca8d8321bc04c4fa0f48c695ba22df1.m3u8
华为吧电影之36,#genre#
犯罪片-老千,https://m3u.nikanba.live/share/60c4166327dc4aff9520a4dffd4b9a1b.m3u8
剧情片-拾芳,https://m3u.nikanba.live/share/f23f107f1acf457fbba4c62947b16f91.m3u8
喜剧片-自卫的艺术,https://m3u.nikanba.live/share/07102abe049e463da702735158a842c1.m3u8
犯罪片-在无爱之森呐喊,https://m3u.nikanba.live/share/fd49dd7ad15d4ec2837fca04e1733d2f.m3u8
恐怖片-绿魔之夜,https://m3u.nikanba.live/share/6a323854ee4564d159c628e88be77bd1.m3u8
动画电影-焚城,https://m3u.nikanba.live/share/1f0cc5affcaf1f9b64079704b9a99f5d.m3u8
动画电影-焚城(粤语),https://m3u.nikanba.live/share/7453e6087e91dd82083e4674602fe688.m3u8
歌舞片-印度有嘻哈,https://m3u.nikanba.live/share/5b9b40b59ec94b5faca96a2af6bd522d.m3u8
剧情片-花椒之味,https://m3u.nikanba.live/share/01cc4c3c14dd4862aed7b1d556199e72.m3u8
冒险片-毒玫瑰（1966）,https://m3u.nikanba.live/share/718854614f0afd6b06c709f78a9554a0.m3u8
剧情片-王者天下,https://m3u.nikanba.live/share/9872567e77af4c3fa7d351c0baacf0d0.m3u8
惊悚片-堕落人鱼,https://m3u.nikanba.live/share/c8522e6bc86a4020af2aa003e2f42dbb.m3u8
动作片-速度与激情：特别行动,https://m3u.nikanba.live/share/124fe421868947d9af0f8c3ffb0e7044.m3u8
动作片-锅盖头4：回归法制,https://m3u.nikanba.live/share/a6ad61593c794b1db6b98aa66807043b.m3u8
剧情片-江边旅馆,https://m3u.nikanba.live/share/66f177a52c0040afba79aa277d6d289f.m3u8
剧情片-怪猴,https://m3u.nikanba.live/share/43bd3f5054f88b7600736d8c50561b87.m3u8
动画电影-诡才之道,https://m3u.nikanba.live/share/841c75add34c1b039d604db918fdc234.m3u8
剧情片-荷兰镇,https://m3u.nikanba.live/share/f4c4583a64681bb04a335a736035c0b6.m3u8
犯罪片-郊区男孩,https://m3u.nikanba.live/share/3ee933e5fc644f3cb989831ee9daa3f0.m3u8
爱情片-人见人爱单身女,https://m3u.nikanba.live/share/dce9a81b5e614f12874b89f9c60b85cd.m3u8
剧情片-芒多传,https://m3u.nikanba.live/share/d961a356104444f19269c84291100984.m3u8
剧情片-冰淇淋与雨声,https://m3u.nikanba.live/share/40eaed1c7fa548ea803d38ecca5901aa.m3u8
动作片-邻里的人们,https://m3u.nikanba.live/share/9b4c6f553db743659cdf24ad106e323e.m3u8
